participant_id,block,block_type,trial,position,reaction_time,correct,timestamp
12333,4,random,60,2,5000,False,2025-05-14 17:35:23
12333,5,structured,1,1,3426.19,True,2025-05-14 17:36:46
12333,5,structured,2,3,345.59,True,2025-05-14 17:36:47
12333,5,structured,3,2,496.15,True,2025-05-14 17:36:47
12333,5,structured,4,1,396.4,True,2025-05-14 17:36:48
12333,5,structured,5,4,449.38,True,2025-05-14 17:36:48
12333,5,structured,6,2,623.84,True,2025-05-14 17:36:49
12333,5,structured,7,3,368.93,True,2025-05-14 17:36:50
12333,5,structured,8,4,383.34,True,2025-05-14 17:36:50
12333,5,structured,9,1,449.68,True,2025-05-14 17:36:51
12333,5,structured,10,2,328.01,True,2025-05-14 17:36:51
12333,5,structured,11,1,335.78,True,2025-05-14 17:36:51
12333,5,structured,12,3,405.66,True,2025-05-14 17:36:52
12333,5,structured,13,2,409.16,True,2025-05-14 17:36:52
12333,5,structured,14,1,342.69,True,2025-05-14 17:36:53
12333,5,structured,15,4,353.4,True,2025-05-14 17:36:53
12333,5,structured,16,2,393.73,True,2025-05-14 17:36:54
12333,5,structured,17,3,356.29,True,2025-05-14 17:36:54
12333,5,structured,18,4,411.65,True,2025-05-14 17:36:55
12333,5,structured,19,1,380.6,True,2025-05-14 17:36:55
12333,5,structured,20,2,293.98,True,2025-05-14 17:36:56
12333,5,structured,21,1,525.7,True,2025-05-14 17:36:56
12333,5,structured,22,3,892.21,True,2025-05-14 17:36:57
12333,5,structured,23,2,701.65,True,2025-05-14 17:36:58
12333,5,structured,24,1,364.27,True,2025-05-14 17:36:59
12333,5,structured,25,4,329.01,True,2025-05-14 17:36:59
12333,5,structured,26,2,442.31,True,2025-05-14 17:37:00
12333,5,structured,27,3,342.1,True,2025-05-14 17:37:00
12333,5,structured,28,4,430.32,True,2025-05-14 17:37:01
12333,5,structured,29,1,462.05,True,2025-05-14 17:37:01
12333,5,structured,30,2,309.15,True,2025-05-14 17:37:02
12333,5,structured,31,1,385.94,True,2025-05-14 17:37:02
12333,5,structured,32,3,428.7,True,2025-05-14 17:37:03
12333,5,structured,33,2,376.79,True,2025-05-14 17:37:03
12333,5,structured,34,1,324.18,True,2025-05-14 17:37:03
12333,5,structured,35,4,372.56,True,2025-05-14 17:37:04
12333,5,structured,36,2,395.8,True,2025-05-14 17:37:04
12333,5,structured,37,3,318.11,True,2025-05-14 17:37:05
12333,5,structured,38,4,472.16,True,2025-05-14 17:37:05
12333,5,structured,39,1,440.88,True,2025-05-14 17:37:06
12333,5,structured,40,2,348.13,True,2025-05-14 17:37:06
12333,5,structured,41,1,428.1,True,2025-05-14 17:37:07
12333,5,structured,42,3,379.37,True,2025-05-14 17:37:07
12333,5,structured,43,2,445.99,True,2025-05-14 17:37:08
12333,5,structured,44,1,309.35,True,2025-05-14 17:37:08
12333,5,structured,45,4,340.92,True,2025-05-14 17:37:09
12333,5,structured,46,2,442.55,True,2025-05-14 17:37:09
12333,5,structured,47,3,282.28,False,2025-05-14 17:37:10
12333,5,structured,48,4,1107.2,True,2025-05-14 17:37:11
12333,5,structured,49,1,978.49,True,2025-05-14 17:37:12
12333,5,structured,50,2,398.28,True,2025-05-14 17:37:12
12333,5,structured,51,1,447.94,True,2025-05-14 17:37:13
12333,5,structured,52,3,422.89,True,2025-05-14 17:37:14
12333,5,structured,53,2,636.0,True,2025-05-14 17:37:14
12333,5,structured,54,1,352.4,True,2025-05-14 17:37:15
12333,5,structured,55,4,345.84,True,2025-05-14 17:37:15
12333,5,structured,56,2,300.94,True,2025-05-14 17:37:16
12333,5,structured,57,3,462.93,True,2025-05-14 17:37:16
12333,5,structured,58,4,486.2,True,2025-05-14 17:37:17
12333,5,structured,59,1,341.14,True,2025-05-14 17:37:17
12333,5,structured,60,2,218.96,True,2025-05-14 17:37:18
12333,6,random,1,2,1704.4,True,2025-05-14 17:37:20
12333,6,random,2,3,670.47,True,2025-05-14 17:37:21
12333,6,random,3,4,404.2,True,2025-05-14 17:37:22
12333,6,random,4,4,783.88,True,2025-05-14 17:37:23
12333,6,random,5,2,609.12,True,2025-05-14 17:37:23
12333,6,random,6,4,454.07,True,2025-05-14 17:37:24
12333,6,random,7,2,383.39,True,2025-05-14 17:37:24
12333,6,random,8,2,457.27,True,2025-05-14 17:37:25
12333,6,random,9,4,474.48,True,2025-05-14 17:37:26
12333,6,random,10,4,420.95,True,2025-05-14 17:37:26
12333,6,random,11,1,528.45,True,2025-05-14 17:37:27
12333,6,random,12,4,636.86,True,2025-05-14 17:37:27
12333,6,random,13,2,419.06,True,2025-05-14 17:37:28
12333,6,random,14,2,481.02,True,2025-05-14 17:37:29
12333,6,random,15,2,439.28,True,2025-05-14 17:37:29
12333,6,random,16,2,396.99,True,2025-05-14 17:37:30
12333,6,random,17,3,554.05,True,2025-05-14 17:37:30
12333,6,random,18,1,578.45,True,2025-05-14 17:37:31
12333,6,random,19,4,456.18,True,2025-05-14 17:37:31
12333,6,random,20,1,708.96,True,2025-05-14 17:37:32
12333,6,random,21,1,394.97,True,2025-05-14 17:37:33
12333,6,random,22,1,358.24,True,2025-05-14 17:37:33
12333,6,random,23,4,1080.0,True,2025-05-14 17:37:34
12333,6,random,24,3,519.8,True,2025-05-14 17:37:35
12333,6,random,25,4,443.83,True,2025-05-14 17:37:36
12333,6,random,26,2,393.63,True,2025-05-14 17:37:36
12333,6,random,27,1,391.26,True,2025-05-14 17:37:37
12333,6,random,28,3,414.75,True,2025-05-14 17:37:37
12333,6,random,29,3,446.17,True,2025-05-14 17:37:38
12333,6,random,30,4,603.55,True,2025-05-14 17:37:38
12333,6,random,31,4,396.19,True,2025-05-14 17:37:39
12333,6,random,32,4,370.01,True,2025-05-14 17:37:39
12333,6,random,33,1,476.95,True,2025-05-14 17:37:40
12333,6,random,34,3,458.11,True,2025-05-14 17:37:40
12333,6,random,35,2,348.59,True,2025-05-14 17:37:41
12333,6,random,36,3,481.51,True,2025-05-14 17:37:41
12333,6,random,37,1,360.97,True,2025-05-14 17:37:42
12333,6,random,38,4,358.99,True,2025-05-14 17:37:42
12333,6,random,39,1,557.66,True,2025-05-14 17:37:43
12333,6,random,40,4,454.3,True,2025-05-14 17:37:44
12333,6,random,41,3,421.21,True,2025-05-14 17:37:44
12333,6,random,42,3,392.64,True,2025-05-14 17:37:45
12333,6,random,43,2,362.81,True,2025-05-14 17:37:45
12333,6,random,44,2,455.97,True,2025-05-14 17:37:46
12333,6,random,45,1,361.74,True,2025-05-14 17:37:46
12333,6,random,46,2,440.88,True,2025-05-14 17:37:47
12333,6,random,47,2,354.82,True,2025-05-14 17:37:47
12333,6,random,48,2,383.48,True,2025-05-14 17:37:48
12333,6,random,49,3,508.98,True,2025-05-14 17:37:48
12333,6,random,50,3,504.63,True,2025-05-14 17:37:49
12333,6,random,51,1,433.22,True,2025-05-14 17:37:49
12333,6,random,52,1,467.62,True,2025-05-14 17:37:50
12333,6,random,53,3,375.48,True,2025-05-14 17:37:50
12333,6,random,54,2,516.32,True,2025-05-14 17:37:51
12333,6,random,55,1,365.78,True,2025-05-14 17:37:51
12333,6,random,56,4,383.36,True,2025-05-14 17:37:52
12333,6,random,57,3,556.12,True,2025-05-14 17:37:53
12333,6,random,58,4,379.68,False,2025-05-14 17:37:53
12333,6,random,59,2,635.88,True,2025-05-14 17:37:54
12333,6,random,60,1,492.44,True,2025-05-14 17:37:54
12333,7,structured,1,1,1069.21,True,2025-05-14 17:37:57
12333,7,structured,2,3,982.07,True,2025-05-14 17:37:58
12333,7,structured,3,2,409.26,True,2025-05-14 17:37:59
12333,7,structured,4,1,379.29,True,2025-05-14 17:37:59
12333,7,structured,5,4,411.25,True,2025-05-14 17:38:00
12333,7,structured,6,2,368.36,True,2025-05-14 17:38:00
12333,7,structured,7,3,1141.36,True,2025-05-14 17:38:01
12333,7,structured,8,4,441.04,True,2025-05-14 17:38:02
12333,7,structured,9,1,396.18,True,2025-05-14 17:38:02
12333,7,structured,10,2,310.54,True,2025-05-14 17:38:03
12333,7,structured,11,1,552.18,True,2025-05-14 17:38:03
12333,7,structured,12,3,338.15,True,2025-05-14 17:38:04
12333,7,structured,13,2,391.93,True,2025-05-14 17:38:04
12333,7,structured,14,1,329.13,True,2025-05-14 17:38:05
12333,7,structured,15,4,332.71,True,2025-05-14 17:38:05
12333,7,structured,16,2,377.65,True,2025-05-14 17:38:06
12333,7,structured,17,3,526.04,True,2025-05-14 17:38:06
12333,7,structured,18,4,348.54,True,2025-05-14 17:38:07
12333,7,structured,19,1,473.87,True,2025-05-14 17:38:07
12333,7,structured,20,2,318.53,True,2025-05-14 17:38:08
12333,7,structured,21,1,646.03,True,2025-05-14 17:38:09
12333,7,structured,22,3,371.62,True,2025-05-14 17:38:09
12333,7,structured,23,2,466.31,True,2025-05-14 17:38:10
12333,7,structured,24,1,393.33,True,2025-05-14 17:38:10
12333,7,structured,25,4,329.41,True,2025-05-14 17:38:10
12333,7,structured,26,2,307.3,True,2025-05-14 17:38:11
12333,7,structured,27,3,367.05,True,2025-05-14 17:38:11
12333,7,structured,28,4,412.8,True,2025-05-14 17:38:12
12333,7,structured,29,1,330.45,True,2025-05-14 17:38:12
12333,7,structured,30,2,387.69,True,2025-05-14 17:38:13
12333,7,structured,31,1,422.79,True,2025-05-14 17:38:13
12333,7,structured,32,3,468.2,True,2025-05-14 17:38:14
12333,7,structured,33,2,410.12,True,2025-05-14 17:38:14
12333,7,structured,34,1,530.0,True,2025-05-14 17:38:15
12333,7,structured,35,4,335.97,True,2025-05-14 17:38:15
12333,7,structured,36,2,371.94,True,2025-05-14 17:38:16
12333,7,structured,37,3,320.48,True,2025-05-14 17:38:16
12333,7,structured,38,4,461.49,True,2025-05-14 17:38:17
12333,7,structured,39,1,288.64,True,2025-05-14 17:38:17
12333,7,structured,40,2,342.07,True,2025-05-14 17:38:18
12333,7,structured,41,1,483.05,True,2025-05-14 17:38:18
12333,7,structured,42,3,308.58,True,2025-05-14 17:38:19
12333,7,structured,43,2,376.87,True,2025-05-14 17:38:19
12333,7,structured,44,1,305.53,True,2025-05-14 17:38:20
12333,7,structured,45,4,338.68,True,2025-05-14 17:38:20
12333,7,structured,46,2,318.72,True,2025-05-14 17:38:20
12333,7,structured,47,3,304.42,True,2025-05-14 17:38:21
12333,7,structured,48,4,410.85,True,2025-05-14 17:38:21
12333,7,structured,49,1,295.81,True,2025-05-14 17:38:22
12333,7,structured,50,2,260.34,True,2025-05-14 17:38:22
12333,7,structured,51,1,397.57,True,2025-05-14 17:38:23
12333,7,structured,52,3,405.68,True,2025-05-14 17:38:23
12333,7,structured,53,2,325.04,True,2025-05-14 17:38:24
12333,7,structured,54,1,407.62,True,2025-05-14 17:38:24
12333,7,structured,55,4,323.48,True,2025-05-14 17:38:24
12333,7,structured,56,2,301.38,True,2025-05-14 17:38:25
12333,7,structured,57,3,251.26,True,2025-05-14 17:38:25
12333,7,structured,58,4,406.41,True,2025-05-14 17:38:26
12333,7,structured,59,1,283.97,True,2025-05-14 17:38:26
12333,7,structured,60,2,312.45,True,2025-05-14 17:38:27
12333,8,random,1,4,626.41,True,2025-05-14 17:38:28
12333,8,random,2,3,435.53,True,2025-05-14 17:38:29
12333,8,random,3,4,502.71,True,2025-05-14 17:38:29
12333,8,random,4,4,379.63,True,2025-05-14 17:38:30
12333,8,random,5,3,601.65,True,2025-05-14 17:38:31
12333,8,random,6,1,473.77,True,2025-05-14 17:38:31
12333,8,random,7,2,238.83,True,2025-05-14 17:38:32
12333,8,random,8,2,408.96,True,2025-05-14 17:38:32
12333,8,random,9,3,519.81,True,2025-05-14 17:38:33
12333,8,random,10,4,289.43,True,2025-05-14 17:38:33
12333,8,random,11,2,270.94,False,2025-05-14 17:38:33
12333,8,random,12,4,724.87,True,2025-05-14 17:38:34
12333,8,random,13,1,473.22,True,2025-05-14 17:38:35
12333,8,random,14,4,477.6,True,2025-05-14 17:38:35
12333,8,random,15,2,378.93,True,2025-05-14 17:38:36
12333,8,random,16,3,374.99,True,2025-05-14 17:38:36
12333,8,random,17,4,448.1,True,2025-05-14 17:38:37
12333,8,random,18,3,625.78,True,2025-05-14 17:38:38
12333,8,random,19,1,372.28,True,2025-05-14 17:38:38
12333,8,random,20,2,306.21,True,2025-05-14 17:38:39
12333,8,random,21,4,388.54,True,2025-05-14 17:38:39
12333,8,random,22,1,534.26,True,2025-05-14 17:38:40
12333,8,random,23,1,355.88,True,2025-05-14 17:38:40
12333,8,random,24,1,327.42,True,2025-05-14 17:38:41
12333,8,random,25,1,349.98,True,2025-05-14 17:38:41
12333,8,random,26,1,357.12,True,2025-05-14 17:38:41
12333,8,random,27,4,452.3,True,2025-05-14 17:38:42
12333,8,random,28,4,401.78,True,2025-05-14 17:38:43
12333,8,random,29,3,567.0,True,2025-05-14 17:38:43
12333,8,random,30,2,312.85,True,2025-05-14 17:38:44
12333,8,random,31,4,383.8,True,2025-05-14 17:38:44
12333,8,random,32,3,605.89,True,2025-05-14 17:38:45
12333,8,random,33,3,457.76,True,2025-05-14 17:38:45
12333,8,random,34,3,354.71,True,2025-05-14 17:38:46
12333,8,random,35,4,425.67,True,2025-05-14 17:38:46
12333,8,random,36,1,426.63,True,2025-05-14 17:38:47
12333,8,random,37,4,510.05,True,2025-05-14 17:38:47
12333,8,random,38,3,383.82,True,2025-05-14 17:38:48
12333,8,random,39,1,473.36,True,2025-05-14 17:38:49
12333,8,random,40,3,405.47,True,2025-05-14 17:38:49
12333,8,random,41,1,283.99,False,2025-05-14 17:38:49
12333,8,random,42,1,736.37,True,2025-05-14 17:38:50
12333,8,random,43,3,498.34,True,2025-05-14 17:38:51
12333,8,random,44,4,372.84,True,2025-05-14 17:38:51
12333,8,random,45,2,477.81,True,2025-05-14 17:38:52
12333,8,random,46,1,406.99,True,2025-05-14 17:38:52
12333,8,random,47,4,475.05,True,2025-05-14 17:38:53
12333,8,random,48,1,484.94,True,2025-05-14 17:38:54
12333,8,random,49,1,445.86,True,2025-05-14 17:38:54
12333,8,random,50,1,380.27,True,2025-05-14 17:38:55
12333,8,random,51,3,579.73,True,2025-05-14 17:38:55
12333,8,random,52,3,347.08,True,2025-05-14 17:38:56
12333,8,random,53,4,419.18,True,2025-05-14 17:38:56
12333,8,random,54,2,440.01,True,2025-05-14 17:38:57
12333,8,random,55,1,335.4,True,2025-05-14 17:38:57
12333,8,random,56,1,448.72,True,2025-05-14 17:38:58
12333,8,random,57,4,472.76,True,2025-05-14 17:38:58
12333,8,random,58,2,348.06,True,2025-05-14 17:38:59
12333,8,random,59,1,325.73,True,2025-05-14 17:38:59
12333,8,random,60,3,423.94,True,2025-05-14 17:39:00
